time,PS,TS,CLDPRS,Q250,lon,lat,TO3
2023-09-20 04:30:00,101731.7,290.6349,,6.398731e-05,-73.75,40.5,307.3872
2023-09-20 05:30:00,101776.1,290.4463,33878.426,6.6936635e-05,-73.75,40.5,303.9228
2023-09-20 06:30:00,101794.82,290.27643,24540.77,8.407108e-05,-73.75,40.5,300.6542
2023-09-20 07:30:00,101815.6,290.20334,25985.242,9.321154e-05,-73.75,40.5,299.23767
2023-09-20 08:30:00,101841.46,290.3099,28611.352,8.794278e-05,-73.75,40.5,298.1631
2023-09-20 09:30:00,101884.9,290.05426,31739.2,8.605363e-05,-73.75,40.5,297.41113
2023-09-20 10:30:00,101933.195,289.84918,31955.068,9.237355e-05,-73.75,40.5,297.26596
2023-09-20 11:30:00,101972.305,291.08194,28931.08,9.7530436e-05,-73.75,40.5,296.7896
2023-09-20 12:30:00,101994.86,292.46628,28939.11,9.951729e-05,-73.75,40.5,296.6974
2023-09-20 13:30:00,102008.79,293.87805,27144.107,0.00010266462,-73.75,40.5,296.2208
2023-09-20 14:30:00,102004.92,294.7509,24647.367,0.00010632722,-73.75,40.5,295.76013
2023-09-20 15:30:00,101999.305,295.31683,24970.05,0.00010906007,-73.75,40.5,294.83884
2023-09-20 16:30:00,101989.164,295.7449,24541.648,0.00010853771,-73.75,40.5,293.72577
2023-09-20 17:30:00,101947.484,295.98032,29160.215,0.00010330814,-73.75,40.5,292.93997
2023-09-20 18:30:00,101882.805,295.98718,60753.07,9.594687e-05,-73.75,40.5,292.28766
2023-09-20 19:30:00,101818.0,295.73578,60738.695,8.8021996e-05,-73.75,40.5,291.637
2023-09-20 20:30:00,101784.69,295.3139,65898.95,7.448764e-05,-73.75,40.5,291.23944
2023-09-20 21:30:00,101782.44,294.6915,65895.85,6.181557e-05,-73.75,40.5,291.4812
2023-09-20 22:30:00,101807.305,293.25836,64706.1,6.218709e-05,-73.75,40.5,291.8825
2023-09-20 23:30:00,101861.664,292.09955,,6.8716974e-05,-73.75,40.5,292.28015
2023-09-21 00:30:00,101936.18,291.81894,,7.198048e-05,-73.75,40.5,291.82526
2023-09-21 01:30:00,101990.84,291.59265,,7.533471e-05,-73.75,40.5,291.31183
2023-09-21 02:30:00,102022.086,291.3731,,8.201306e-05,-73.75,40.5,291.20255
2023-09-21 03:30:00,102030.55,291.193,,8.758952e-05,-73.75,40.5,291.33484
2023-09-21 04:30:00,102036.67,290.9868,,8.850536e-05,-73.75,40.5,291.1226
2023-09-21 05:30:00,102058.51,290.75977,,8.738052e-05,-73.75,40.5,290.77472
2023-09-21 06:30:00,102089.47,290.5348,,8.477965e-05,-73.75,40.5,290.5068
2023-09-21 07:30:00,102113.22,290.33078,,7.915305e-05,-73.75,40.5,290.07397
2023-09-21 08:30:00,102159.11,290.13187,,7.325994e-05,-73.75,40.5,289.9049
2023-09-21 09:30:00,102229.72,289.9236,,7.603589e-05,-73.75,40.5,290.66934
2023-09-21 10:30:00,102283.92,289.7406,,8.247045e-05,-73.75,40.5,291.37103
2023-09-21 11:30:00,102328.91,290.59872,,8.186368e-05,-73.75,40.5,291.30322
2023-09-21 12:30:00,102341.4,291.94376,,8.000351e-05,-73.75,40.5,291.79526
2023-09-21 13:30:00,102343.29,293.25613,,8.41101e-05,-73.75,40.5,292.08606
2023-09-21 14:30:00,102344.03,294.2782,,9.206626e-05,-73.75,40.5,292.3747
2023-09-21 15:30:00,102335.61,295.0085,,9.370466e-05,-73.75,40.5,293.12445
2023-09-21 16:30:00,102343.695,295.54465,,9.948922e-05,-73.75,40.5,293.5025
2023-09-21 17:30:00,102338.43,295.84445,20832.586,0.00012723621,-73.75,40.5,293.41895
2023-09-21 18:30:00,102336.4,295.8777,20834.264,0.00014411756,-73.75,40.5,293.5105
2023-09-21 19:30:00,102325.01,295.60638,,0.00012843039,-73.75,40.5,293.5346
2023-09-21 20:30:00,102324.49,295.01306,17692.682,0.00011697272,-73.75,40.5,292.83344
2023-09-21 21:30:00,102329.48,294.30927,17692.396,0.00011799539,-73.75,40.5,291.68054
2023-09-21 22:30:00,102340.484,292.73044,17693.508,0.00014177783,-73.75,40.5,291.25583
2023-09-21 23:30:00,102332.41,291.69946,17911.95,0.0001634234,-73.75,40.5,291.91006
2023-09-22 00:30:00,102342.2,291.66724,17828.115,0.00016677984,-73.75,40.5,292.33005
2023-09-22 01:30:00,102345.086,291.503,17691.68,0.00016466029,-73.75,40.5,292.2663
2023-09-22 02:30:00,102373.02,291.2907,17693.404,0.0001604469,-73.75,40.5,291.81598
2023-09-22 03:30:00,102398.336,291.0762,17694.988,0.0001425539,-73.75,40.5,291.41492
2023-09-22 04:30:00,102435.766,290.92444,17692.55,0.00012622266,-73.75,40.5,290.87927
2023-09-22 05:30:00,102461.41,290.98273,19179.98,0.00012824056,-73.75,40.5,290.1094
2023-09-22 06:30:00,102473.875,291.01157,20468.717,0.00013806339,-73.75,40.5,289.29962
2023-09-22 07:30:00,102470.8,290.89404,25482.19,0.00013781723,-73.75,40.5,288.86523
2023-09-22 08:30:00,102485.77,290.6697,34785.61,0.00013950719,-73.75,40.5,288.17447
2023-09-22 09:30:00,102493.76,290.51898,35033.81,0.0001505835,-73.75,40.5,287.2776
2023-09-22 10:30:00,102508.766,290.614,25937.367,0.00016516626,-73.75,40.5,286.73035
2023-09-22 11:30:00,102541.81,291.5548,21061.076,0.00017078777,-73.75,40.5,286.36914
2023-09-22 12:30:00,102570.26,292.839,24219.504,0.00017422228,-73.75,40.5,286.6381
2023-09-22 13:30:00,102603.875,293.75568,39614.676,0.00017294676,-73.75,40.5,286.60748
2023-09-22 14:30:00,102646.81,294.4281,37913.758,0.00016936623,-73.75,40.5,286.29504
2023-09-22 15:30:00,102664.4,294.85318,30539.21,0.00017554237,-73.75,40.5,285.268
2023-09-22 16:30:00,102651.04,295.05618,18599.277,0.00018449218,-73.75,40.5,284.1688
2023-09-22 17:30:00,102638.195,294.98367,17729.203,0.00019310435,-73.75,40.5,282.88013
2023-09-22 18:30:00,102621.805,294.66754,17692.816,0.00020280808,-73.75,40.5,281.373
2023-09-22 19:30:00,102603.31,294.20135,17762.852,0.00020831016,-73.75,40.5,280.42834
2023-09-22 20:30:00,102559.836,293.591,17906.88,0.0002125024,-73.75,40.5,279.4901
2023-09-22 21:30:00,102515.49,292.89392,17691.977,0.00021279666,-73.75,40.5,278.8346
2023-09-22 22:30:00,102478.66,292.24683,17691.893,0.00021332408,-73.75,40.5,278.42303
2023-09-22 23:30:00,102462.12,291.91754,17691.676,0.0002154747,-73.75,40.5,278.19824
2023-09-23 00:30:00,102454.76,291.80222,17775.508,0.00021768521,-73.75,40.5,277.3085
2023-09-23 01:30:00,102434.13,291.68988,20425.332,0.00022079046,-73.75,40.5,276.50092
2023-09-23 02:30:00,102408.65,291.57233,20830.904,0.00021820018,-73.75,40.5,275.75748
2023-09-23 03:30:00,102369.414,291.46368,20927.123,0.00021485446,-73.75,40.5,275.06903
2023-09-23 04:30:00,102311.28,291.37787,19971.332,0.00021111868,-73.75,40.5,274.08334
2023-09-23 05:30:00,102273.01,291.32825,17811.568,0.00020802753,-73.75,40.5,272.90845
2023-09-23 06:30:00,102223.95,291.30206,17692.027,0.0002123102,-73.75,40.5,271.73874
2023-09-23 07:30:00,102176.85,291.3067,17691.785,0.0002212662,-73.75,40.5,271.05328
2023-09-23 08:30:00,102141.69,291.301,16262.627,0.0002317418,-73.75,40.5,270.80603
2023-09-23 09:30:00,102116.0,291.25317,15138.398,0.0002410277,-73.75,40.5,271.07214
2023-09-23 10:30:00,102082.234,291.1917,15037.996,0.0002442011,-73.75,40.5,271.18472
2023-09-23 11:30:00,102035.266,291.1889,15037.383,0.00024674233,-73.75,40.5,270.44788
2023-09-23 12:30:00,101982.93,291.29224,15041.166,0.00025385217,-73.75,40.5,270.67096
2023-09-23 13:30:00,101938.83,291.44894,15038.764,0.00026463915,-73.75,40.5,271.6374
2023-09-23 14:30:00,101875.93,291.62915,15037.439,0.00027191394,-73.75,40.5,273.56998
2023-09-23 15:30:00,101807.61,291.9494,15161.479,0.0002727549,-73.75,40.5,275.1464
2023-09-23 16:30:00,101764.17,292.03973,16153.59,0.0002765948,-73.75,40.5,275.3681
2023-09-23 17:30:00,101716.65,291.9273,17543.262,0.00027677818,-73.75,40.5,274.98703
2023-09-23 18:30:00,101665.0,291.8971,17693.3,0.00026834325,-73.75,40.5,275.91626
2023-09-23 19:30:00,101628.336,291.96582,18065.25,0.00019690602,-73.75,40.5,278.60748
2023-09-23 20:30:00,101580.59,292.1214,17989.137,0.00015374763,-73.75,40.5,282.0787
2023-09-23 21:30:00,101545.945,292.0119,23102.094,0.00014960454,-73.75,40.5,284.97165
2023-09-23 22:30:00,101543.34,291.753,24029.977,0.00017612726,-73.75,40.5,286.69934
2023-09-23 23:30:00,101540.516,291.66382,25885.764,0.00019699505,-73.75,40.5,288.277
2023-09-24 00:30:00,101549.63,291.66254,24917.365,0.00019695504,-73.75,40.5,288.42365
2023-09-24 01:30:00,101536.29,291.6691,24725.05,0.00018643847,-73.75,40.5,287.96967
2023-09-24 02:30:00,101509.81,291.66125,24532.844,0.00017756967,-73.75,40.5,286.3546
2023-09-24 03:30:00,101481.14,291.65295,27524.68,0.00017790293,-73.75,40.5,283.73938
2023-09-24 04:30:00,101472.71,291.66464,33876.6,0.0001852344,-73.75,40.5,281.1109
2023-09-24 05:30:00,101462.5,291.67456,25108.24,0.00019583559,-73.75,40.5,279.42368
2023-09-24 06:30:00,101425.44,291.67545,19280.033,0.00022488734,-73.75,40.5,278.91986
2023-09-24 07:30:00,101382.97,291.64508,20459.92,0.00026159044,-73.75,40.5,279.8793
2023-09-24 08:30:00,101371.77,291.59454,20823.623,0.00026815062,-73.75,40.5,282.10596
2023-09-24 09:30:00,101387.14,291.55542,26035.2,0.00024762473,-73.75,40.5,284.3632
2023-09-24 10:30:00,101403.84,291.5399,33930.84,0.0002181585,-73.75,40.5,285.78815
2023-09-24 11:30:00,101420.484,291.6523,62378.996,0.00019033093,-73.75,40.5,285.8058
2023-09-24 12:30:00,101431.85,292.02124,55338.633,0.0001678606,-73.75,40.5,285.39172
2023-09-24 13:30:00,101426.26,292.45483,54922.547,0.00015613687,-73.75,40.5,284.3554
2023-09-24 14:30:00,101399.02,292.89276,54410.383,0.00016336882,-73.75,40.5,282.20352
2023-09-24 15:30:00,101367.7,293.26398,34442.02,0.00019396783,-73.75,40.5,279.84402
2023-09-24 16:30:00,101346.45,293.0877,20825.943,0.00022176605,-73.75,40.5,278.09656
2023-09-24 17:30:00,101303.336,292.84387,20029.754,0.00023394858,-73.75,40.5,276.84485
2023-09-24 18:30:00,101258.805,292.72543,19457.844,0.00024102318,-73.75,40.5,276.34866
2023-09-24 19:30:00,101226.81,292.6184,19173.771,0.00024992667,-73.75,40.5,276.6132
2023-09-24 20:30:00,101206.29,292.48254,19749.797,0.00026137603,-73.75,40.5,277.62436
2023-09-24 21:30:00,101209.72,292.3409,21406.285,0.00024830256,-73.75,40.5,277.85986
2023-09-24 22:30:00,101225.55,292.20126,21494.316,0.00021440511,-73.75,40.5,276.11798
2023-09-24 23:30:00,101261.92,292.0676,20514.36,0.0002173139,-73.75,40.5,275.2511
2023-09-25 00:30:00,101305.59,292.00955,19342.602,0.0002203923,-73.75,40.5,274.3447
2023-09-25 01:30:00,101327.734,291.9564,22978.955,0.0002029928,-73.75,40.5,274.12476
2023-09-25 02:30:00,101320.516,291.90393,68846.66,0.00015779892,-73.75,40.5,273.85168
2023-09-25 03:30:00,101283.74,291.85742,75656.69,0.00013477581,-73.75,40.5,272.80573
2023-09-25 04:30:00,101256.37,291.81537,77095.87,0.00013031067,-73.75,40.5,271.5579
2023-09-25 05:30:00,101238.46,291.76096,73511.85,0.00013595916,-73.75,40.5,271.10254
2023-09-25 06:30:00,101214.76,291.72833,67238.695,0.00013577887,-73.75,40.5,271.7565
2023-09-25 07:30:00,101194.45,291.7327,59877.51,0.000112413065,-73.75,40.5,272.73505
2023-09-25 08:30:00,101198.48,291.69678,58116.82,7.3429925e-05,-73.75,40.5,273.0479
2023-09-25 09:30:00,101225.35,291.6628,57866.09,5.109458e-05,-73.75,40.5,272.7915
2023-09-25 10:30:00,101263.34,291.60086,57012.227,5.477564e-05,-73.75,40.5,272.37097
2023-09-25 11:30:00,101309.28,291.62668,56291.383,6.0239174e-05,-73.75,40.5,270.68796
2023-09-25 12:30:00,101357.375,291.78613,55920.316,5.8702153e-05,-73.75,40.5,269.48486
2023-09-25 13:30:00,101399.95,291.98138,55925.55,6.196362e-05,-73.75,40.5,268.80035
2023-09-25 14:30:00,101440.25,292.18054,55682.234,7.45082e-05,-73.75,40.5,268.28912
2023-09-25 15:30:00,101486.836,292.31708,57060.605,8.244534e-05,-73.75,40.5,268.50293
2023-09-25 16:30:00,101533.62,292.35333,57528.375,0.00010393767,-73.75,40.5,269.09473
2023-09-25 17:30:00,101577.016,292.29987,58252.156,0.00014783934,-73.75,40.5,270.10297
2023-09-25 18:30:00,101624.38,292.1169,57567.457,0.0001457572,-73.75,40.5,271.67133
2023-09-25 19:30:00,101686.36,291.85095,56810.582,0.0001410809,-73.75,40.5,272.79172
2023-09-25 20:30:00,101740.36,291.60806,29330.627,0.0001619489,-73.75,40.5,273.89108
2023-09-25 21:30:00,101797.13,291.36237,24540.66,0.00017925566,-73.75,40.5,274.72256
2023-09-25 22:30:00,101873.39,291.21457,22130.004,0.0001791155,-73.75,40.5,274.45233
2023-09-25 23:30:00,101944.41,291.12823,31542.658,0.00016888257,-73.75,40.5,274.13913
2023-09-26 00:30:00,102009.09,291.08472,32281.191,0.00013438726,-73.75,40.5,273.61688
2023-09-26 01:30:00,102060.34,290.97766,39878.938,0.000104420986,-73.75,40.5,273.33328
2023-09-26 02:30:00,102079.305,290.83722,37200.883,9.799435e-05,-73.75,40.5,273.3306
2023-09-26 03:30:00,102093.09,290.676,33991.145,8.2677936e-05,-73.75,40.5,273.0886
2023-09-26 04:30:00,102125.445,290.58167,33991.27,8.365857e-05,-73.75,40.5,272.52817
2023-09-26 05:30:00,102168.05,290.52246,36071.06,6.307199e-05,-73.75,40.5,272.14453
2023-09-26 06:30:00,102191.14,290.49945,37229.496,5.3712978e-05,-73.75,40.5,271.57492
2023-09-26 07:30:00,102215.58,290.48666,35869.51,4.741673e-05,-73.75,40.5,271.06567
2023-09-26 08:30:00,102256.836,290.4638,35749.293,4.637652e-05,-73.75,40.5,270.69778
2023-09-26 09:30:00,102298.81,290.4394,37517.18,4.7576854e-05,-73.75,40.5,270.9109
2023-09-26 10:30:00,102336.75,290.409,37821.062,4.5138448e-05,-73.75,40.5,271.62936
2023-09-26 11:30:00,102381.5,290.48035,43188.914,4.1701343e-05,-73.75,40.5,271.49335
2023-09-26 12:30:00,102425.98,290.73334,50916.734,3.9190643e-05,-73.75,40.5,271.74695
2023-09-26 13:30:00,102459.74,291.00302,51204.695,3.7680104e-05,-73.75,40.5,271.3893
2023-09-26 14:30:00,102490.66,291.26288,51044.77,3.6929505e-05,-73.75,40.5,270.92084
2023-09-26 15:30:00,102522.375,291.44354,52900.758,3.677702e-05,-73.75,40.5,271.36444
2023-09-26 16:30:00,102547.164,291.59628,52324.844,3.779678e-05,-73.75,40.5,272.53113
2023-09-26 17:30:00,102559.21,291.6529,53189.348,4.0371644e-05,-73.75,40.5,274.1213
2023-09-26 18:30:00,102542.87,291.6278,53509.715,4.1676718e-05,-73.75,40.5,275.51245
2023-09-26 19:30:00,102531.38,291.5585,53751.113,4.3836415e-05,-73.75,40.5,276.5649
2023-09-26 20:30:00,102523.78,291.4258,52439.74,4.642566e-05,-73.75,40.5,276.8934
2023-09-26 21:30:00,102517.28,291.17993,53671.516,4.770426e-05,-73.75,40.5,276.33472
2023-09-26 22:30:00,102530.24,290.65067,55911.59,4.8469512e-05,-73.75,40.5,275.55603
2023-09-26 23:30:00,102546.62,290.28696,56295.637,5.2238614e-05,-73.75,40.5,275.39282
2023-09-27 00:30:00,102570.16,290.18167,56296.117,5.3906544e-05,-73.75,40.5,274.29367
2023-09-27 01:30:00,102586.2,290.03748,56808.242,5.4649594e-05,-73.75,40.5,272.5371
2023-09-27 02:30:00,102591.69,289.91925,57803.703,5.929832e-05,-73.75,40.5,270.5585
2023-09-27 03:30:00,102597.97,289.8172,57771.504,6.968255e-05,-73.75,40.5,268.24
2023-09-27 04:30:00,102590.02,289.70734,57531.46,7.426938e-05,-73.75,40.5,266.3649
2023-09-27 05:30:00,102591.43,289.53903,57897.6,7.096323e-05,-73.75,40.5,265.48392
2023-09-27 06:30:00,102561.77,289.4095,59080.8,6.762864e-05,-73.75,40.5,265.19266
2023-09-27 07:30:00,102533.15,289.29077,60440.703,6.5039e-05,-73.75,40.5,265.37524
2023-09-27 08:30:00,102524.805,289.18713,61110.996,6.0398714e-05,-73.75,40.5,265.48654
2023-09-27 09:30:00,102514.26,289.06476,61107.68,5.708299e-05,-73.75,40.5,265.23987
2023-09-27 10:30:00,102517.03,288.9878,61827.188,5.700486e-05,-73.75,40.5,265.02423
2023-09-27 11:30:00,102540.24,289.26843,63011.188,5.9547267e-05,-73.75,40.5,264.1481
2023-09-27 12:30:00,102566.3,289.9865,64403.12,6.9883135e-05,-73.75,40.5,263.56104
2023-09-27 13:30:00,102577.64,290.74487,64739.16,7.8201774e-05,-73.75,40.5,263.24384
2023-09-27 14:30:00,102583.914,291.41888,64744.977,7.853337e-05,-73.75,40.5,263.38303
2023-09-27 15:30:00,102573.2,291.96722,64730.17,7.494246e-05,-73.75,40.5,263.69165
2023-09-27 16:30:00,102562.695,292.45322,64730.45,7.341392e-05,-73.75,40.5,264.2973
2023-09-27 17:30:00,102527.95,292.68497,64714.562,7.34304e-05,-73.75,40.5,265.30505
2023-09-27 18:30:00,102475.266,292.70898,64687.184,7.2328665e-05,-73.75,40.5,266.26724
2023-09-27 19:30:00,102429.766,292.4964,64658.344,7.032759e-05,-73.75,40.5,267.01816
2023-09-27 20:30:00,102398.086,292.10464,64650.684,6.769618e-05,-73.75,40.5,267.62543
2023-09-27 21:30:00,102386.88,291.53162,64644.4,6.261601e-05,-73.75,40.5,268.00244
2023-09-27 22:30:00,102386.33,290.4873,64754.56,5.736643e-05,-73.75,40.5,268.17227
2023-09-27 23:30:00,102395.93,290.01956,64935.348,5.417323e-05,-73.75,40.5,268.81668
2023-09-28 00:30:00,102418.15,289.9359,64943.96,5.257248e-05,-73.75,40.5,269.0041
2023-09-28 01:30:00,102412.41,289.8581,64944.305,5.1434956e-05,-73.75,40.5,269.30432
2023-09-28 02:30:00,102410.28,289.79465,48496.812,5.6952907e-05,-73.75,40.5,269.14465
2023-09-28 03:30:00,102402.555,289.79022,25906.572,6.877581e-05,-73.75,40.5,268.1438
2023-09-28 04:30:00,102383.39,289.55618,24554.664,8.087914e-05,-73.75,40.5,266.85675
2023-09-28 05:30:00,102365.695,289.36874,24554.406,0.00010180981,-73.75,40.5,265.46182
2023-09-28 06:30:00,102335.64,289.187,26946.707,0.000113418726,-73.75,40.5,264.51102
2023-09-28 07:30:00,102315.16,289.06512,35210.49,0.000118528274,-73.75,40.5,264.00415
2023-09-28 08:30:00,102318.695,288.99542,22450.09,0.000121959354,-73.75,40.5,264.02924
2023-09-28 09:30:00,102329.01,289.24432,25660.32,0.0001275038,-73.75,40.5,264.61658
2023-09-28 10:30:00,102344.27,289.3362,24298.287,0.00012845751,-73.75,40.5,265.43332
2023-09-28 11:30:00,102364.31,289.7597,28410.95,0.00012475945,-73.75,40.5,265.9074
2023-09-28 12:30:00,102382.26,290.56155,32542.047,0.00012091829,-73.75,40.5,266.4614
2023-09-28 13:30:00,102372.51,291.38568,32434.691,0.00011994271,-73.75,40.5,266.7856
2023-09-28 14:30:00,102352.62,292.14346,28227.475,0.00012148994,-73.75,40.5,267.11917
2023-09-28 15:30:00,102311.94,292.62302,24498.86,0.00012476805,-73.75,40.5,267.30743
2023-09-28 16:30:00,102290.48,292.7288,24502.543,0.00012882923,-73.75,40.5,267.00977
2023-09-28 17:30:00,102265.58,292.64563,21749.14,0.00013347222,-73.75,40.5,266.1519
2023-09-28 18:30:00,102229.58,292.5481,20830.521,0.00013902294,-73.75,40.5,265.19495
2023-09-28 19:30:00,102187.64,292.29156,20830.504,0.00014302088,-73.75,40.5,264.59796
2023-09-28 20:30:00,102136.695,291.90845,20828.318,0.00014374717,-73.75,40.5,264.3686
2023-09-28 21:30:00,102113.79,291.50983,22281.637,0.00014101785,-73.75,40.5,264.8324
2023-09-28 22:30:00,102115.45,291.10815,24465.18,0.00012714269,-73.75,40.5,265.7323
2023-09-28 23:30:00,102135.06,290.9786,24546.512,0.0001124579,-73.75,40.5,267.64673
2023-09-29 00:30:00,102158.52,290.89227,45363.234,9.8414144e-05,-73.75,40.5,269.6869
2023-09-29 01:30:00,102147.195,290.84836,62306.633,6.626127e-05,-73.75,40.5,271.45044
2023-09-29 02:30:00,102117.016,290.80707,67422.33,4.740798e-05,-73.75,40.5,272.22617
2023-09-29 03:30:00,102093.89,290.73996,64302.566,4.063157e-05,-73.75,40.5,272.26935
2023-09-29 04:30:00,102072.37,290.66302,63085.48,3.565088e-05,-73.75,40.5,271.58636
2023-09-29 05:30:00,102067.26,290.58786,60058.984,4.5404588e-05,-73.75,40.5,271.62012
2023-09-29 06:30:00,102047.34,290.50592,53978.93,6.1257066e-05,-73.75,40.5,272.05005
2023-09-29 07:30:00,102025.2,290.40094,55547.625,7.213085e-05,-73.75,40.5,272.70398
2023-09-29 08:30:00,102016.53,290.2793,56379.65,7.5852266e-05,-73.75,40.5,273.32672
2023-09-29 09:30:00,102008.94,290.17978,57307.223,7.697751e-05,-73.75,40.5,274.00433
2023-09-29 10:30:00,102003.23,290.1499,60235.2,7.1959745e-05,-73.75,40.5,274.66025
2023-09-29 11:30:00,101989.08,290.2434,60298.996,6.468226e-05,-73.75,40.5,274.41983
2023-09-29 12:30:00,101978.23,290.63867,66122.91,5.6254994e-05,-73.75,40.5,274.70056
2023-09-29 13:30:00,101968.33,291.1589,60494.99,4.6741698e-05,-73.75,40.5,274.91718
2023-09-29 14:30:00,101930.43,291.61926,52923.367,4.0887786e-05,-73.75,40.5,275.09796
2023-09-29 15:30:00,101910.38,291.89978,36714.504,3.63845e-05,-73.75,40.5,275.4577
2023-09-29 16:30:00,101895.34,292.16406,48541.598,3.2751526e-05,-73.75,40.5,275.94226
2023-09-29 17:30:00,101845.51,292.2831,54324.75,2.9348696e-05,-73.75,40.5,276.65442
2023-09-29 18:30:00,101780.0,292.36224,78066.8,2.7116412e-05,-73.75,40.5,277.38348
2023-09-29 19:30:00,101724.86,292.2155,79601.86,2.7309245e-05,-73.75,40.5,278.09222
2023-09-29 20:30:00,101692.984,291.82492,72433.9,2.8820048e-05,-73.75,40.5,278.91617
2023-09-29 21:30:00,101689.08,291.31937,64224.45,3.1336083e-05,-73.75,40.5,279.64685
2023-09-29 22:30:00,101688.586,290.84616,58431.977,3.3597255e-05,-73.75,40.5,280.55
2023-09-29 23:30:00,101691.68,290.6518,54957.816,3.4389705e-05,-73.75,40.5,282.9465
2023-09-30 00:30:00,101706.91,290.61444,53634.242,3.472295e-05,-73.75,40.5,285.43765
2023-09-30 01:30:00,101697.6,290.68445,50011.1,3.598854e-05,-73.75,40.5,287.38403
2023-09-30 02:30:00,101659.16,290.79895,48345.34,3.8212092e-05,-73.75,40.5,288.6684
2023-09-30 03:30:00,101630.305,290.88327,45235.65,4.0807143e-05,-73.75,40.5,289.06042
2023-09-30 04:30:00,101646.75,290.84845,33967.516,4.4126446e-05,-73.75,40.5,288.66318
2023-09-30 05:30:00,101685.04,290.69226,28574.557,4.935122e-05,-73.75,40.5,288.03528
2023-09-30 06:30:00,101712.94,290.4478,28915.26,5.318654e-05,-73.75,40.5,287.4413
2023-09-30 07:30:00,101742.695,290.20605,28922.137,5.4639924e-05,-73.75,40.5,286.81247
2023-09-30 08:30:00,101796.43,290.02933,28922.07,5.6868335e-05,-73.75,40.5,285.64215
2023-09-30 09:30:00,101838.164,289.87494,50102.414,5.9812184e-05,-73.75,40.5,284.6609
2023-09-30 10:30:00,101882.74,289.72015,56611.43,6.269834e-05,-73.75,40.5,283.84763
2023-09-30 11:30:00,101949.91,289.7888,60417.305,6.550412e-05,-73.75,40.5,282.40775
2023-09-30 12:30:00,102019.836,290.20465,61863.863,6.775273e-05,-73.75,40.5,281.36908
2023-09-30 13:30:00,102065.18,290.72827,64151.223,6.8925656e-05,-73.75,40.5,279.9682
2023-09-30 14:30:00,102084.68,291.30902,55334.887,7.080942e-05,-73.75,40.5,278.36667
2023-09-30 15:30:00,102062.836,291.99585,42663.695,7.6114935e-05,-73.75,40.5,277.17133
2023-09-30 16:30:00,102039.85,292.6216,71200.836,8.37136e-05,-73.75,40.5,276.94263
2023-09-30 17:30:00,102014.66,292.70917,59377.67,9.101908e-05,-73.75,40.5,276.79886
2023-09-30 18:30:00,101982.664,292.56738,38571.41,9.8577046e-05,-73.75,40.5,275.5892
2023-09-30 19:30:00,101973.17,292.33963,24539.336,0.00010298184,-73.75,40.5,275.13052
2023-09-30 20:30:00,101985.08,292.22253,28139.201,0.00010467523,-73.75,40.5,276.12097
2023-09-30 21:30:00,102016.72,291.88614,50571.242,0.00010144464,-73.75,40.5,277.62292
2023-09-30 22:30:00,102050.55,290.90125,84075.07,9.431842e-05,-73.75,40.5,278.40103
2023-09-30 23:30:00,102061.19,290.26245,,8.491933e-05,-73.75,40.5,278.45493
2023-10-01 00:30:00,102048.74,290.03812,,7.480237e-05,-73.75,40.5,278.07605
2023-10-01 01:30:00,102031.21,289.88104,,6.76758e-05,-73.75,40.5,277.62503
2023-10-01 02:30:00,101989.055,289.8105,,6.297813e-05,-73.75,40.5,276.74173
2023-10-01 03:30:00,101951.64,289.75516,,5.8612306e-05,-73.75,40.5,275.24326
2023-10-01 04:30:00,101917.29,289.66003,,5.6985373e-05,-73.75,40.5,274.0393
2023-10-01 05:30:00,101950.125,289.5044,,5.7582518e-05,-73.75,40.5,273.98825
2023-10-01 06:30:00,101967.04,289.3761,,5.823162e-05,-73.75,40.5,274.4498
2023-10-01 07:30:00,101971.805,289.2557,,6.019363e-05,-73.75,40.5,274.73285
2023-10-01 08:30:00,101988.33,289.1494,,6.2200284e-05,-73.75,40.5,274.92477
2023-10-01 09:30:00,102012.97,289.04123,,6.09933e-05,-73.75,40.5,274.8667
2023-10-01 10:30:00,102019.17,288.9592,,5.5659977e-05,-73.75,40.5,274.4466
2023-10-01 11:30:00,102026.42,289.49817,,5.1165436e-05,-73.75,40.5,273.20648
2023-10-01 12:30:00,102049.09,290.66458,,4.8845493e-05,-73.75,40.5,272.46173
2023-10-01 13:30:00,102076.89,291.72208,,4.7390233e-05,-73.75,40.5,271.8523
2023-10-01 14:30:00,102086.73,292.61758,,4.73721e-05,-73.75,40.5,271.27844
2023-10-01 15:30:00,102064.79,293.24542,,4.5744597e-05,-73.75,40.5,270.78632
2023-10-01 16:30:00,102033.63,293.71893,,4.1031184e-05,-73.75,40.5,270.50525
2023-10-01 17:30:00,101975.625,293.99008,,3.6981877e-05,-73.75,40.5,270.08408
2023-10-01 18:30:00,101914.555,294.02838,,3.6018595e-05,-73.75,40.5,269.82077
2023-10-01 19:30:00,101864.22,293.92328,,3.8304068e-05,-73.75,40.5,269.7734
2023-10-01 20:30:00,101840.72,293.67603,,4.9282356e-05,-73.75,40.5,269.55838
2023-10-01 21:30:00,101840.45,293.03857,,6.0079583e-05,-73.75,40.5,269.29483
2023-10-01 22:30:00,101868.69,291.6275,,6.0336435e-05,-73.75,40.5,269.2478
2023-10-01 23:30:00,101897.734,291.03824,,5.821796e-05,-73.75,40.5,269.48203
